y(px)	x(px)	width(px)	intensity(arb.unit)
527.8	729.3333	5.477226	0.39557078
543.0	729.3214	5.2915025	0.39772972
557.41174	728.8823	4.1231055	0.3488729
571.8823	728.41174	4.1231055	0.33907363
586.5	728.5	3.7416575	0.33213177
601.4	728.6	3.8729835	0.33721074
615.86664	728.5333	3.8729835	0.33909473
630.2857	728.5	3.7416575	0.33211318
644.5	728.5	4.0	0.3338039
659.5294	728.64703	4.1231055	0.33546242
674.0	728.5	4.2426405	0.33634233
688.6	728.4	3.8729835	0.329159
97.90625	731.21875	5.656854	0.3541125
112.71875	731.1875	5.656854	0.36310667
127.57143	731.2286	5.91608	0.35796565
142.54546	730.9091	5.7445626	0.3551981
157.42424	730.9394	5.7445626	0.3647977
172.18182	730.8182	5.7445626	0.36623022
186.91176	730.7941	5.8309517	0.3639365
201.69698	730.9091	5.7445626	0.36427125
216.48485	730.6061	5.7445626	0.35193527
231.5	730.5	5.656854	0.3564383
246.09677	730.6774	5.5677643	0.36655724
261.15625	730.59375	5.656854	0.3595055
275.58066	730.5484	5.5677643	0.37075993
290.5	730.5	5.656854	0.37038904
305.5	730.5	5.656854	0.3680417
9.103448	731.68964	5.3851647	0.3335013
23.65625	731.46875	5.656854	0.35480228
38.5	731.5	5.656854	0.34917918
53.5	731.5	5.656854	0.35367444
68.5	731.5	5.656854	0.35109675
82.93939	731.42426	5.7445626	0.36108214
1066.4	741.0333	5.477226	0.30972084
1080.3636	741.24243	5.7445626	0.3154814
1095.0	741.0	5.3851647	0.31567734
1109.303	740.9091	5.7445626	0.32022843
1123.5807	741.0645	5.5677643	0.319619
1137.7188	740.8125	5.656854	0.32488766
1152.2812	740.8125	5.656854	0.32406992
1166.5	740.5	5.656854	0.3235453
1180.742	740.5806	5.5677643	0.33235526
1195.4193	740.5484	5.5677643	0.3412659
1209.5	740.5	5.656854	0.3383928
1223.9395	740.57574	5.7445626	0.34107888
1238.6333	740.36664	5.477226	0.33615872
1252.4073	740.2593	5.196152	0.33910108
980.5926	741.7407	5.196152	0.28499082
994.63336	741.36664	5.477226	0.30589622
1009.0	741.34375	5.656854	0.311169
1023.5	741.5	5.656854	0.3122886
1037.5483	741.4194	5.5677643	0.31167284
1051.7097	741.29034	5.5677643	0.31089276
776.0	742.5	4.690416	0.3180481
790.3333	742.3333	4.2426405	0.3176517
805.3684	742.0	4.358899	0.32021478
820.0	742.0	4.582576	0.32425418
834.4667	742.13336	3.8729835	0.31578943
849.0	742.0	4.582576	0.31725365
863.381	742.0	4.582576	0.3154518
878.0	742.0	4.582576	0.3211465
893.0	742.0	4.582576	0.32452
907.5	742.0	4.0	0.32008383
922.1	741.95	4.472136	0.32472885
936.9091	741.9091	4.690416	0.32291085
951.5926	742.0741	5.196152	0.325821
966.0909	741.9091	4.690416	0.31183183
453.71875	744.1875	5.656854	0.4090869
468.71875	744.1875	5.656854	0.41463503
483.5	744.125	5.656854	0.40609682
498.45456	743.7879	5.7445626	0.40677565
513.28125	743.8125	5.656854	0.40086707
528.4194	743.5484	5.5677643	0.40199757
543.4194	743.5484	5.5677643	0.3973917
572.1111	742.94446	4.2426405	0.34015507
616.1111	743.2778	4.2426405	0.3423894
644.7222	743.1111	4.2426405	0.33554354
659.5789	742.8947	4.358899	0.33395857
674.1905	743.0476	4.582576	0.33854628
688.61536	742.61536	3.6055512	0.3308295
703.1579	742.8421	4.358899	0.32224962
717.9	742.7	4.472136	0.31900206
732.4	742.6	3.8729835	0.31358728
746.6	742.4	3.8729835	0.31623065
761.5	742.5	4.0	0.3116397
231.5	745.2941	5.8309517	0.3611212
246.35484	745.25806	5.5677643	0.3660487
261.375	745.15625	5.656854	0.35970294
276.20587	745.08826	5.8309517	0.374044
290.69696	744.9091	5.7445626	0.37523973
305.69696	744.9091	5.7445626	0.36989063
320.5	744.5	5.656854	0.3785284
335.5	744.5	5.656854	0.37603706
350.0	744.65625	5.656854	0.38882357
365.0	744.65625	5.656854	0.39575726
379.5	744.5	5.656854	0.40275323
394.5	744.5	5.656854	0.40525642
409.5	744.5	5.656854	0.4030586
424.2	744.3333	5.477226	0.41133294
439.25806	744.4194	5.5677643	0.4068581
557.6	743.4	3.8729835	0.34391084
586.7143	743.5	3.7416575	0.3307251
601.5	743.5	4.0	0.33837524
630.38464	743.38464	3.6055512	0.3351994
24.114286	746.11426	5.91608	0.35620221
38.85294	746.08826	5.8309517	0.3563246
53.696968	746.0909	5.7445626	0.35947606
68.57576	746.0606	5.7445626	0.35448158
83.30303	745.9091	5.7445626	0.36124676
98.28125	745.8125	5.656854	0.35456955
112.90909	745.69696	5.7445626	0.3633163
127.70968	745.70966	5.5677643	0.35743296
142.65625	745.46875	5.656854	0.35623303
157.5	745.5	5.656854	0.3625227
172.5	745.5	5.656854	0.36386365
187.41936	745.4516	5.5677643	0.3636864
201.74193	745.4194	5.5677643	0.36417925
216.74193	745.4194	5.5677643	0.3527597
9.419354	746.4516	5.5677643	0.33415464
1152.4117	755.32355	5.8309517	0.32118243
1166.697	755.0909	5.7445626	0.32551363
1181.303	754.9091	5.7445626	0.33029705
1195.5	755.0	5.656854	0.3386621
1209.7667	754.86664	5.477226	0.33546987
1224.303	754.9091	5.7445626	0.33575055
1238.742	754.5806	5.5677643	0.3324668
1252.5927	754.55554	5.196152	0.33447257
995.0	755.7	5.477226	0.30690816
1009.29034	755.70966	5.5677643	0.31063965
1023.625	755.65625	5.656854	0.31294048
1037.8	755.6667	5.477226	0.30982795
1052.2903	755.70966	5.5677643	0.3091397
1066.5	755.5	5.656854	0.3081056
1080.5	755.5	5.656854	0.312757
1095.4193	755.5484	5.5677643	0.313354
1109.5	755.5	5.656854	0.31666413
1123.6333	755.36664	5.477226	0.31817856
1137.8966	755.31036	5.3851647	0.32207504
922.2174	756.087	4.7958317	0.3257167
937.0	756.1739	4.7958317	0.32380745
951.96155	756.3077	5.0990195	0.3266046
966.2917	756.0	4.8989797	0.311999
980.9167	756.0833	4.8989797	0.28505772
528.5	758.2941	5.8309517	0.40598652
543.625	758.15625	5.656854	0.40079835
703.1905	757.0476	4.582576	0.31960773
717.9091	756.9091	4.690416	0.31731242
732.75	757.05	4.472136	0.31406307
747.0	757.0	4.582576	0.3148448
761.9	757.05	4.472136	0.31337225
776.2727	756.9545	4.690416	0.31710535
790.8095	756.9524	4.582576	0.3146602
805.5	756.7778	4.2426405	0.3169808
820.3684	756.7368	4.358899	0.31877664
834.5	756.5	4.0	0.31059018
849.25	756.75	4.472136	0.3126146
863.8571	756.8095	4.582576	0.31100085
878.35297	756.4706	4.1231055	0.3154596
893.25	756.75	4.472136	0.32366055
908.1053	756.4211	4.358899	0.32142365
320.5	759.2941	5.8309517	0.38105747
335.69696	759.0909	5.7445626	0.38358024
350.30304	759.0909	5.7445626	0.39066952
365.30304	759.0909	5.7445626	0.3996833
379.69696	758.9091	5.7445626	0.40402222
394.69696	758.9091	5.7445626	0.4075208
409.57574	758.9394	5.7445626	0.40773642
424.41934	758.5484	5.5677643	0.41404897
439.41934	758.5484	5.5677643	0.41073874
454.15625	758.59375	5.656854	0.41180855
469.0	758.65625	5.656854	0.41886163
483.65625	758.625	5.656854	0.41168696
498.5	758.5	5.656854	0.4088554
513.5	758.5	5.656854	0.404201
557.7222	757.8889	4.2426405	0.3445764
572.375	757.75	4.0	0.33641657
586.875	757.6875	4.0	0.32836482
601.7222	757.8889	4.2426405	0.334294
616.4	757.6	3.8729835	0.3366425
630.61536	757.61536	3.6055512	0.33093378
645.0	757.5	4.0	0.33202875
659.7778	757.5	4.2426405	0.32935745
674.2222	757.5	4.2426405	0.3326479
688.8823	757.41174	4.1231055	0.3275946
143.20589	760.08826	5.8309517	0.3577573
157.69698	759.9091	5.7445626	0.3630569
172.65625	760.0	5.656854	0.36256245
187.42857	759.7714	5.91608	0.36194822
202.28125	759.8125	5.656854	0.3621944
217.09375	759.78125	5.656854	0.35527354
231.65625	759.625	5.656854	0.3629795
246.5	759.5	5.656854	0.36976779
261.5	759.5	5.656854	0.3640658
276.5	759.5	5.656854	0.3765834
291.0	759.34375	5.656854	0.3761186
305.8	759.3333	5.477226	0.37199247
9.67742	760.9032	5.5677643	0.33550608
24.5	760.5	5.656854	0.35284325
39.5	760.5	5.656854	0.35059395
54.242424	760.63635	5.7445626	0.3583922
69.0	760.65625	5.656854	0.35172713
83.5	760.5	5.656854	0.35779384
98.5	760.5	5.656854	0.35221267
113.29032	760.29034	5.5677643	0.36012173
128.29033	760.29034	5.5677643	0.35493135
1239.2333	769.13336	5.477226	0.32953405
1252.8	768.76	5.0	0.33037218
1052.3226	770.0968	5.5677643	0.30696848
1066.6774	769.9032	5.5677643	0.30793563
1080.871	770.0968	5.5677643	0.3123734
1095.3667	769.63336	5.477226	0.31207082
1109.5807	769.5484	5.5677643	0.3140693
1124.0	769.6786	5.2915025	0.31489778
1138.2759	769.5862	5.3851647	0.3163922
1152.5	769.5	5.656854	0.3155732
1166.8966	769.4828	5.3851647	0.3211858
1181.5	769.5	5.656854	0.32245153
1195.7241	769.4138	5.3851647	0.33254147
1210.258	769.4194	5.5677643	0.32934046
1224.6333	769.36664	5.477226	0.3304837
937.04346	770.6087	4.7958317	0.32658327
952.0	770.5	5.0990195	0.32628265
966.4783	770.3913	4.7958317	0.3094179
981.0	770.5	5.0990195	0.28334093
995.3333	770.5	5.477226	0.30526257
1009.5	770.5	5.656854	0.30736995
1023.70966	770.29034	5.5677643	0.31072786
1038.2	770.3333	5.477226	0.30772215
718.1	771.3	4.472136	0.31432447
776.7619	771.4762	4.582576	0.31788966
805.8421	771.1579	4.358899	0.31901902
820.7222	771.1667	4.2426405	0.3176811
834.8889	771.2778	4.2426405	0.3123566
849.41174	770.8823	4.1231055	0.3129968
864.0	771.0	4.582576	0.3117401
878.625	770.75	4.0	0.31804422
893.5789	770.8947	4.358899	0.32811788
908.5	770.5	4.0	0.32372501
922.7895	770.6316	4.358899	0.32729504
424.5	773.2941	5.8309517	0.4180887
439.5	773.2941	5.8309517	0.4135983
454.30304	773.0909	5.7445626	0.4165685
469.30304	773.0909	5.7445626	0.42353007
484.0	773.0	5.7445626	0.41858044
498.90625	772.78125	5.656854	0.4175198
513.65625	772.625	5.656854	0.40930027
528.5	772.5	5.656854	0.40776777
543.5806	772.4516	5.5677643	0.402417
558.15	772.15	4.472136	0.3447951
572.4211	772.1053	4.358899	0.3385157
602.0909	772.0909	4.690416	0.33601576
616.5789	771.8947	4.358899	0.3355338
645.0526	772.1579	4.358899	0.33331037
660.0	772.0	4.582576	0.32862884
674.8095	771.9524	4.582576	0.33063963
689.1579	771.8421	4.358899	0.3248472
703.3684	771.7368	4.358899	0.31665972
732.8947	771.5789	4.358899	0.3146872
747.25	771.375	4.0	0.3138688
761.8823	771.41174	4.1231055	0.31376073
791.0	771.5	4.2426405	0.31392393
232.0	774.24243	5.7445626	0.36817306
246.58824	774.32355	5.8309517	0.37635022
261.71875	774.1875	5.656854	0.3723867
276.57574	774.0606	5.7445626	0.38236016
291.30304	773.9091	5.7445626	0.38082415
306.28125	773.8125	5.656854	0.37573668
320.7097	773.70966	5.5677643	0.38352343
335.65625	773.625	5.656854	0.38736987
350.5	773.5	5.656854	0.3909398
365.5	773.5	5.656854	0.4030473
380.25806	773.4194	5.5677643	0.4056227
395.0	773.34375	5.656854	0.41070494
409.58066	773.4516	5.5677643	0.4106197
587.25	772.5625	4.0	0.32963106
630.6	772.4	3.8729835	0.33197534
24.571428	775.2286	5.91608	0.35660267
39.575756	775.0606	5.7445626	0.3559156
54.303032	775.0909	5.7445626	0.35955927
69.30303	775.0909	5.7445626	0.35353854
83.88571	774.88574	5.91608	0.36315802
98.71875	774.8125	5.656854	0.35649014
113.5	774.5	5.656854	0.35787842
128.5	774.5	5.656854	0.35269976
143.5	774.5	5.656854	0.3576953
158.06061	774.57574	5.7445626	0.36462638
172.84375	774.59375	5.656854	0.36366868
187.5	774.5	5.656854	0.3667131
202.5	774.5	5.656854	0.3638501
217.41936	774.4516	5.5677643	0.35960406
10.074074	775.4074	5.196152	0.33681083
1109.697	784.0909	5.7445626	0.3163559
1124.2812	784.1875	5.656854	0.31616136
1138.5	783.875	5.656854	0.31868076
1152.8182	783.9697	5.7445626	0.32071176
1167.3667	783.63336	5.477226	0.3242992
1181.7097	783.70966	5.5677643	0.32830748
1196.2903	783.70966	5.5677643	0.33613887
1210.5	783.5	5.656854	0.33089828
1224.9395	783.57574	5.7445626	0.33174837
1239.5	783.5	5.656854	0.3308027
1253.4	783.04	5.0	0.3299322
995.36664	784.63336	5.477226	0.30686623
1009.5	784.5	5.656854	0.3062284
1024.2759	784.5862	5.3851647	0.3091413
1038.5	784.5	5.656854	0.30756193
1052.5807	784.4516	5.5677643	0.30623442
1067.258	784.4194	5.5677643	0.30856836
1081.2	784.3333	5.477226	0.31233138
1095.6333	784.36664	5.477226	0.3133704
923.0909	785.0909	4.690416	0.33406007
937.1905	785.0476	4.582576	0.33156526
952.1739	785.0	4.7958317	0.33151272
966.8261	785.0	4.7958317	0.31152692
981.0833	784.9167	4.8989797	0.28617084
514.09375	787.21875	5.656854	0.40450516
529.09375	787.0	5.656854	0.4048899
543.9	787.2	5.477226	0.40095523
674.9545	786.2727	4.690416	0.33244964
689.5455	786.13635	4.690416	0.3290537
703.8261	786.0	4.7958317	0.32592595
718.7273	786.0455	4.690416	0.3218484
733.0909	786.0909	4.690416	0.3202325
747.41174	785.8823	4.1231055	0.31854665
762.0909	786.0909	4.690416	0.32243946
776.9091	785.9091	4.690416	0.32271117
791.2778	785.8889	4.2426405	0.3198001
806.1177	785.58826	4.1231055	0.32352868
820.9091	785.9091	4.690416	0.32453427
835.1177	785.58826	4.1231055	0.31844416
849.6667	785.6667	4.2426405	0.31932774
864.25	785.75	4.472136	0.3188261
879.1177	785.58826	4.1231055	0.326525
893.8823	785.41174	4.1231055	0.33233434
908.6	785.4	3.8729835	0.32955253
336.0	788.24243	5.7445626	0.39381745
365.54544	788.2121	5.7445626	0.40895006
380.30304	787.9091	5.7445626	0.40605786
395.20587	787.91174	5.8309517	0.41224876
409.82858	788.0	5.91608	0.41001996
424.65625	787.625	5.656854	0.4170496
439.58066	787.5484	5.5677643	0.41134173
454.5	787.5	5.656854	0.4149524
469.5	787.5	5.656854	0.41635716
484.41934	787.5484	5.5677643	0.4127187
499.34375	787.375	5.656854	0.41338423
558.5	786.7778	4.2426405	0.347984
572.9091	786.9091	4.690416	0.34688616
587.58826	787.1177	4.1231055	0.34261543
602.0909	786.9091	4.690416	0.34539032
616.7778	786.5	4.2426405	0.3400693
631.1579	786.8421	4.358899	0.34029537
645.75	786.75	4.472136	0.34061354
660.5	786.5	4.0	0.32972956
113.818184	789.1818	5.7445626	0.3553297
128.71875	789.1875	5.656854	0.35331157
143.69698	788.9091	5.7445626	0.36021513
158.42424	788.9394	5.7445626	0.36517248
173.26471	789.0	5.8309517	0.3678199
188.18182	788.8182	5.7445626	0.37248805
202.69698	788.9091	5.7445626	0.36777213
217.48485	788.6061	5.7445626	0.36286417
232.42424	788.57574	5.7445626	0.37176928
247.0	788.65625	5.656854	0.38042295
262.0	788.65625	5.656854	0.37912655
276.5	788.5	5.656854	0.38434193
291.5	788.5	5.656854	0.38433552
306.5	788.5	5.656854	0.37767282
321.15625	788.40625	5.656854	0.39050388
350.7097	788.29034	5.5677643	0.39768234
10.1	789.8	5.477226	0.33551708
24.90909	789.69696	5.7445626	0.3489594
39.741936	789.4194	5.5677643	0.34729737
54.5	789.5	5.656854	0.35113072
69.5	789.5	5.656854	0.34598106
84.41936	789.4516	5.5677643	0.35847658
99.29032	789.29034	5.5677643	0.35096905
1182.0	798.19354	5.5677643	0.33140355
1196.4242	798.0606	5.7445626	0.3384466
1210.6774	797.9032	5.5677643	0.3357576
1225.2903	797.70966	5.5677643	0.33567113
1239.8	797.6667	5.477226	0.3376011
1253.76	797.64	5.0	0.33459327
1010.0	799.1818	5.7445626	0.31021515
1024.3226	799.0968	5.5677643	0.3114211
1038.5938	798.84375	5.656854	0.31069052
1052.8064	798.9677	5.5677643	0.31118643
1067.4333	798.8333	5.477226	0.31271034
1081.375	798.84375	5.656854	0.31538016
1095.8	798.6667	5.477226	0.31709015
1110.3334	798.5	5.477226	0.3174755
1124.5	798.5	5.656854	0.31770104
1138.5807	798.4516	5.5677643	0.32117945
1153.258	798.4194	5.5677643	0.32244357
1167.6333	798.36664	5.477226	0.32549894
923.0476	799.1905	4.582576	0.33559537
937.86957	799.7826	4.7958317	0.33315665
952.5926	799.7407	5.196152	0.3306483
967.04	799.4	5.0	0.31060767
981.4643	799.3571	5.2915025	0.2877588
995.63336	799.36664	5.477226	0.30788222
747.8421	800.1579	4.358899	0.32243952
776.95654	800.3913	4.7958317	0.32695574
806.1	799.95	4.472136	0.3284835
821.0909	800.0909	4.690416	0.33033097
835.2778	800.1111	4.2426405	0.32325798
849.9	800.05	4.472136	0.32569778
864.3	800.1	4.472136	0.3247336
879.0	800.0	4.582576	0.33253768
894.0909	800.0909	4.690416	0.34273633
908.9524	799.8095	4.582576	0.33669642
425.0	802.24243	5.7445626	0.42017108
439.80646	802.2258	5.5677643	0.4168116
454.7353	802.0	5.8309517	0.42302498
469.69696	802.0909	5.7445626	0.4263831
484.42426	802.0606	5.7445626	0.42267734
499.5	801.5	5.656854	0.4212325
514.34375	801.625	5.656854	0.41265115
529.5	801.5	5.656854	0.4099994
544.4194	801.5484	5.5677643	0.40643203
558.7273	801.5	4.690416	0.35840064
573.0476	801.1905	4.582576	0.35651827
602.5	801.2222	4.2426405	0.35035843
617.0	801.0	4.582576	0.3452611
631.58826	801.1177	4.1231055	0.3423227
645.95	801.1	4.472136	0.34222496
660.9	801.05	4.472136	0.3363111
675.1	800.95	4.472136	0.3343764
689.9091	800.9091	4.690416	0.3324568
703.9091	800.9091	4.690416	0.32701695
718.9	800.7	4.472136	0.32181782
733.5	800.7778	4.2426405	0.32160065
762.5	800.5	4.0	0.3225989
791.5	800.5	4.0	0.3262553
232.46875	803.3125	5.656854	0.36377782
247.28125	803.1875	5.656854	0.37148958
262.30304	803.0909	5.7445626	0.37368235
276.79413	802.91174	5.8309517	0.38278684
291.69696	802.9091	5.7445626	0.38140765
306.63333	802.63336	5.477226	0.37533614
321.36667	802.63336	5.477226	0.38340572
336.5	802.5	5.656854	0.38849166
351.0	802.65625	5.656854	0.39796647
365.65625	802.625	5.656854	0.41497314
380.5	802.5	5.656854	0.4069674
395.5	802.5	5.656854	0.4118192
410.25806	802.4194	5.5677643	0.41166943
588.0	801.5	4.0	0.34725854
39.90625	804.21875	5.656854	0.35315785
54.64706	804.17645	5.8309517	0.35547683
69.588234	804.32355	5.8309517	0.34941104
84.30303	804.0909	5.7445626	0.35902804
99.28125	803.8125	5.656854	0.35100546
113.911766	803.7941	5.8309517	0.35204536
128.90625	803.84375	5.656854	0.35004935
143.5	803.5	5.656854	0.3537616
158.5	803.5	5.656854	0.3544826
173.5	803.5	5.656854	0.35511756
188.41936	803.4516	5.5677643	0.36448175
202.93939	803.42426	5.7445626	0.36011773
217.57576	803.42426	5.7445626	0.35811386
10.419354	804.4516	5.5677643	0.3344976
25.0	804.34375	5.656854	0.35310963
1081.697	813.0909	5.7445626	0.31472507
1096.2188	812.9375	5.656854	0.3164708
1110.2812	812.8125	5.656854	0.31803828
1124.7188	812.8125	5.656854	0.3182163
1139.2	812.6667	5.477226	0.32144362
1153.5	812.5	5.656854	0.32018378
1167.742	812.5806	5.5677643	0.3276147
1182.5	812.5	5.656854	0.3321857
1196.5807	812.4516	5.5677643	0.33801916
1211.3334	812.5	5.477226	0.33618543
1225.5	812.5	5.656854	0.33785543
1240.2	812.3333	5.477226	0.3429539
1254.0	812.0	4.7958317	0.33925894
981.6539	813.6539	5.0990195	0.28500384
995.5806	813.4516	5.5677643	0.304569
1010.25806	813.4194	5.5677643	0.30695727
1024.5	813.5	5.656854	0.30646366
1038.7097	813.29034	5.5677643	0.30814946
1053.2	813.3333	5.477226	0.30859333
1067.6333	813.36664	5.477226	0.31157574
909.125	814.3125	4.0	0.33805475
923.381	814.0	4.582576	0.33863178
937.9091	813.9091	4.690416	0.33633333
952.8261	814.0	4.7958317	0.3311073
967.0909	813.9091	4.690416	0.3087659
499.69696	816.0909	5.7445626	0.4254904
514.4545	816.2121	5.7445626	0.41456518
529.4194	815.9355	5.5677643	0.4133182
544.5806	816.0645	5.5677643	0.4049552
689.8421	815.1579	4.358899	0.32898536
704.1	814.95	4.472136	0.32439905
719.05554	814.8889	4.2426405	0.32070747
733.5	815.0	3.7416575	0.31917873
748.0	814.5	4.0	0.31807163
762.5294	814.64703	4.1231055	0.3203391
777.1111	814.7222	4.2426405	0.32109296
791.5	815.0	4.0	0.3223871
806.4	814.6	3.8729835	0.32316062
821.4	814.6	3.8729835	0.32275093
835.5	814.5	3.4641016	0.31547025
850.1177	814.58826	4.1231055	0.32042032
864.5	814.5	4.0	0.31976596
879.38464	814.38464	3.6055512	0.3268708
894.5	814.5	4.0	0.34060362
306.80646	817.2258	5.5677643	0.38410732
321.58823	817.32355	5.8309517	0.39308387
336.69696	817.0909	5.7445626	0.3997476
351.42856	817.2286	5.91608	0.40519643
366.20587	817.08826	5.8309517	0.42006665
380.71875	816.8125	5.656854	0.41289842
395.7097	816.70966	5.5677643	0.41700244
410.5	816.7059	5.8309517	0.41518152
425.41934	816.5484	5.5677643	0.42082208
440.33334	816.5	5.477226	0.4195022
455.0	816.5	5.8309517	0.42549893
469.74194	816.4194	5.5677643	0.42841536
484.58066	816.4516	5.5677643	0.42603752
559.0	816.0	4.582576	0.36321265
573.5294	815.64703	4.1231055	0.35658938
588.46155	815.8461	3.6055512	0.34855074
602.86664	815.5333	3.8729835	0.34995607
617.4	815.4	3.8729835	0.34436914
631.75	815.5833	3.4641016	0.3414816
646.2857	815.5	3.7416575	0.33982664
661.0	815.5	3.7416575	0.33520442
675.6	815.4	3.8729835	0.32979143
144.18182	817.8182	5.7445626	0.35855198
158.69698	817.9091	5.7445626	0.3606867
173.69698	817.9091	5.7445626	0.3634136
188.54546	817.7879	5.7445626	0.3710418
203.41176	817.67645	5.8309517	0.36534268
218.15625	817.59375	5.656854	0.36710748
232.65625	817.625	5.656854	0.37386772
247.5	817.5	5.656854	0.3808912
262.5	817.5	5.656854	0.38332772
277.5	817.5	5.656854	0.38685703
292.1875	817.28125	5.656854	0.38808936
10.821428	818.6071	5.2915025	0.33664954
25.424242	818.57574	5.7445626	0.35285544
40.5	818.5	5.656854	0.3521623
55.258064	818.5806	5.5677643	0.35728332
70.15625	818.59375	5.656854	0.35089153
84.57576	818.42426	5.7445626	0.36004487
99.57576	818.42426	5.7445626	0.35462964
114.5	818.5	5.656854	0.3551293
129.41936	818.4516	5.5677643	0.3541695
1182.3438	827.0	5.656854	0.33590242
1196.8182	826.9697	5.7445626	0.34022677
1211.4193	826.9355	5.5677643	0.3387115
1225.742	826.5806	5.5677643	0.3411815
1240.3667	826.63336	5.477226	0.34736806
1254.0769	826.61536	5.0990195	0.34270647
995.76666	827.86664	5.477226	0.30586606
1010.28125	827.8125	5.656854	0.30933553
1024.5	827.5	5.656854	0.30753258
1038.742	827.5806	5.5677643	0.3091711
1053.2903	827.70966	5.5677643	0.3122047
